,
ll(bl,¤@ BBü1070,228.00
1076,572.40
1079,577.20
1082,580.20
1084,582.80
1085,584.40
1085,585.00
1085,585.00
1084,584.60
1082,583.20
1082,582.00
1068,576.40
1072,569.60
1034,556.80
1018,527.60
1018,518.00
1058,534.00
1028,546.00
1033,530.00
1034,533.40
1031,532.80
1031,531.00
1022,527.40
1035,527.20
1022,529.80
1019,520.80
1009,515.00
1017,512.20
1046,528.60
1045,545.60
1080,559.00
1024,557.60
1046,532.80
982,520.40
1017,496.00
1007,513.00
1009,507.80
1012,510.20
1080,539.20
1322,676.80
785,607.20
784,284.60
969,358.00
1018,488.60
1045,528.80
1038,542.20
1030,534.80
1041,534.40
1066,551.00
1053,560.80
1069,559.40
1092,578.20
1100,595.20
1080,592.00
1096,586.40
1077,588.40
1080,578.20
1053,569.20
1041,548.20
1035,538.60
1021,529.40
1009,516.20
1032,518.20
1041,535.60
1028,535.80
1034,530.40
1026,530.80
1010,519.60
1029,517.60
1013,522.60
1028,519.00
1022,525.60
1055,535.20
1055,555.00
1061,557.40
1029,548.20
1013,522.60
989,503.40
1005,495.40
994,500.60
1022,505.20
996,511.60
1116,544.00
1273,678.80
778,575.00
771,275.20
969,350.20
1013,486.60
1036,522.20
1031,534.00
1044,536.20
1050,546.40
1044,547.60
1060,550.40
1067,562.80
1074,569.80
1086,578.80
1089,587.20
1100,593.40
1090,596.00
1064,579.60
1053,559.60
1041,548.20
1018,531.80
1030,522.80
1022,526.80
1023,522.40
1033,527.00
996,518.20
1012,502.40
1029,518.80
1014,523.00
1025,518.40
1019,522.60
1007,514.20
1032,517.00
1044,536.80
1055,548.40
1042,549.80
1033,538.40
1000,519.80
1006,502.40
998,502.80
1023,508.00
1004,515.40
1061,526.80
1335,670.60
860,645.00
788,331.20
911,337.20
1011,451.00
981,499.00
1026,499.00
1025,525.60
1032,527.80
1036,533.60
1034,535.20
1047,539.20
1057,551.00
1054,555.80
1086,566.80
1088,586.80
1078,584.00
1057,569.60
1040,550.20
1008,527.20
1006,507.20
996,502.00
1014,503.20
1021,516.80
1024,522.20
1020,522.40
1007,514.80
981,496.60
989,484.20
988,488.60
1000,492.80
1033,513.20
1055,541.80
1007,535.80
1012,509.00
988,502.40
1005,494.80
957,485.80
986,468.60
998,490.80
996,497.20
1073,526.80
1245,641.80
848,586.20
836,343.20
932,374.40
1021,467.60
1033,525.80
1023,529.00
1023,523.00
1044,531.40
1045,544.40
1052,547.80
1057,554.00
1086,568.60
1097,590.40
1102,599.00
1077,592.00
1114,591.80
1074,598.00
1032,557.20
1032,532.00
1022,528.00
1021,521.60
1006,515.00
1044,521.20
1017,533.20
1024,519.80
1031,526.80
1012,523.40
1013,512.40
1047,526.60
1025,538.20
1057,537.80
1029,545.80
1023,526.60
1009,517.40
1004,507.00
974,492.00
1018,491.60
988,506.00
1000,492.80
1283,613.20
913,635.00
851,388.20
912,375.40
998,446.40
1031,511.20
1025,528.60
1046,533.40
1025,537.60
1060,539.00
1047,554.80
1057,551.00
1084,567.80
1105,592.40
1091,599.40
1096,593.00
1092,594.40
1094,592.80
1053,577.60
1041,548.20
1050,544.60
1024,539.60
1022,523.20
1036,527.60
1021,530.00
1033,525.80
1033,533.00
1040,535.80
1055,546.00
1030,545.00
1057,540.80
1059,557.80
1036,549.80
1035,535.60
1020,529.00
985,506.00
1034,504.60
1011,524.80
1004,508.20
1022,511.20
1330,645.20
934,671.60
832,393.20
936,373.60
1025,471.60
1040,531.00
1035,538.00
1056,543.40
1053,554.80
1067,558.60
1066,566.60
1061,564.00
1106,579.00
1120,611.60
1118,619.20
1102,611.60
1102,602.00
1084,594.80
1077,581.20
1035,560.20
1044,538.60
1019,534.00
1025,521.40
1024,524.60
1042,531.20
1032,538.00
1041,535.60
1036,539.00
1028,532.80
1052,537.60
1052,552.00
1057,554.00
1040,550.20
1029,535.60
1014,523.00
1006,510.80
1010,507.60
1006,508.40
1023,512.80
1009,517.40
1318,632.60
933,664.00
806,382.20
922,352.40
989,448.80
1024,503.00
1032,527.20
1036,533.60
1043,538.80
1041,542.20
1058,547.80
1060,558.80
1098,575.20
1092,595.60
1104,596.80
1110,606.40
1106,608.40
1088,598.80
1049,572.40
1042,546.20
1020,533.20
1010,516.00
1024,515.60
1021,522.80
1022,521.40
1020,521.20
1005,514.00
1023,512.20
1019,521.40
1016,517.80
1038,524.80
1042,539.60
1041,541.60
1046,543.00
1023,536.80
995,511.80
978,488.20
1005,488.80
998,502.20
1004,500.40
987,497.20
1227,583.00
1114,681.80
815,494.40
854,330.60
947,391.20
1017,475.00
1018,517.40
1018,518.00
1052,531.60
1021,539.60
1050,532.60
1052,550.80
1062,556.00
1090,573.20
1090,590.00
1107,596.80
1097,603.00
1076,588.60
1066,572.00
1037,554.40
1034,535.80
1017,527.20
1000,510.20
988,495.20
1017,499.60
1013,515.40
1019,515.40
1006,513.80
1047,522.40
1013,533.40
1036,522.20
1047,540.40
1059,551.80
1029,547.00
1025,527.40
1012,519.80
1000,507.20
1002,500.80
1008,504.40
1016,511.20
992,506.40
1286,609.60
1073,700.80
837,478.60
867,349.00
973,409.40
1035,497.80
1017,527.80
1031,522.60
1026,529.00
1053,536.80
1061,556.20
1069,564.20
1067,568.20
1090,576.20
1093,591.20
1089,591.40
1101,593.80
1076,591.00
1064,571.20
1041,554.80
1005,526.60
1024,512.60
1002,515.20
1007,504.00
1018,511.40
1018,518.00
1022,519.60
1013,518.40
1033,521.00
1018,527.00
1038,526.00
1070,550.80
1034,555.60
1034,534.00
1023,529.60
990,509.80
994,491.60
1011,500.80
1000,506.60
999,499.60
1001,499.80
1314,626.20
1077,719.20
797,465.00
877,329.00
985,420.20
1006,493.40
1019,511.20
1005,513.40
1034,516.60
1041,536.80
1054,546.20
1076,562.80
1072,574.40
1088,578.40
1102,593.60
1096,599.60
1093,594.80
1080,587.80
1073,577.20
1048,563.00
1021,537.20
1018,519.80
1014,516.40
1023,517.60
1004,515.40
1023,511.60
1021,522.20
1041,529.00
1032,537.40
1035,533.20
1042,537.80
1018,532.40
1064,536.40
1098,577.60
1018,566.00
1050,530.80
1000,530.00
1029,511.60
1008,520.60
1042,521.60
1004,526.80
1041,518.80
1390,680.60
888,689.20
800,352.80
891,336.40
1024,444.20
1032,527.20
1045,537.20
1060,551.00
1054,557.60
1091,568.80
1047,573.40
1090,564.20
1112,598.80
1124,616.80
1144,632.00
1132,639.20
1108,622.40
1107,607.60
1061,588.60
1052,557.40
